;ts;user;text;class;key
1150;1480488618.0001528;Baegar;I will have to leave today at 16:45.;1;1480488618U035J4RG4
1151;1480430056.0001519;Balaemar;Because of an appointment with the tax consultant I go today at 16:30;1;1480430056U035FRUCY
1152;1480405611.000151;Celtaris;I will have to leave a bit earlier (16.15) today for a doctor's appointment.;4;1480405611U2Q4H6S4E
1153;1480345740.00015;Taegarys;I’ll be doing HO tomorrow;3;1480345740U25T408CS
1154;1480334446.000149;Maehagar;Will be in the office at 14:00, the post office visit took more time than I expected ;1;1480334446U278DLL2D
1155;1480331139.000148;Balaemar;I get an appointment with the eye doctor and have to leave at 14:30;4;1480331139U035FRUCY
1156;1480316852.000147;Torerne;<@U0CNKFT0A> <@U035B8PRU> and I are in Heerbrugg this morning for a SpeedyApp Meeting. ;6;1480316852U035FRZHY
1157;1480280946.0001464;Caenraenos;I have to prolong to another day of absence for diabetes schooling, so not in the office tomorrow.;4;1480280946U035AASB8
1158;1480083951.000145;Eliar;I will leave a lil bit earlier today (ca 16:15);1;1480083951U0A8NPHRD
1159;1480058608.000144;Myke;I'm doing HO today too;3;1480058608U0MGNKETU
1160;1480058421.000143;Celtaris;I will be in HO after lunch - have a good day.;3;1480058421U2Q4H6S4E
1161;1480058377.000142;Maehagar;My bus got delayed too, won't be able to make it to the daily;1;1480058377U278DLL2D
1162;1480057060.000141;Baegar;I need to leave a bit earlier today (16:30). Have a nice day.;1;1480057060U035J4RG4
1163;1480056469.00014;Vaerys;Good morning everyone, I am in HO today;3;1480056469U0PLNK7EK
1164;1480054438.000139;Eliar;<@U035B8PRU>: and I are in Zurich this morning for a meeting with MoonInc and Jelmoli;6;1480054438U0A8NPHRD
1165;1480006116.000138;Braddock;I’m doing HO tomorrow.;3;1480006116U0CNKFT0A
1166;1480005407.0001366;Myke;i’ll be doing home office tomorrow too, working on automated testing if no feedback for the CR yet.;3;1480005407U0MGNKETU
1167;1480003664.000136;Vaerys;I’ll be in home office tomorrow, working on the Vendor Pricing Modal for SpeedyApp;3;1480003664U0PLNK7EK
1168;1479995172.000135;Eliar;I'm heading to Zurich for a meeting with MoonInc;6;1479995172U0A8NPHRD
1169;1479993423.000134;Gaelralis;I will be away from the 25th to the 3rd of December.;2;1479993423U0HLAK1T6
1170;1479978802.000133;Torerne;Instead of today I will be in home office tomorrow morning to finish/update the Shopishop specification after all these calls and meetings we have had.;3;1479978802U035FRZHY
1171;1479969409.000132;Myke;Some delay with the local tram and missed the train. I'll be in the office a bit later.;1;1479969409U0MGNKETU
1172;1479923300.0001314;Caenraenos;Apologies for the late announcement: I will be absent for the next two days to take care of my daughter.;1;1479923300U035AASB8
1173;1479911786.000128;Balaemar;I am also in HO tomorrow;3;1479911786U035FRUCY
1174;1479908873.0001268;Torerne;I am in home office tomorrow;3;1479908873U035FRZHY
1175;1479887780.000126;Celtaris;I'm on the bus, I will be in the office in 10'.;1;1479887780U2Q4H6S4E
1176;1479885689.000125;Myke;As mentioned, I'm doing home office today, looking for solution for semi automated testing for the release ;3;1479885689U0MGNKETU
1177;1479881589.000124;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1479881589U0K4J0613
1178;1479858206.000123;Braddock;Today (Wednesday) I will be in the office from 10:00 until 16:00. ;7;1479858206U0CNKFT0A
1179;1479833425.000122;Myke;I’ll be doing HO tomorrow.;3;1479833425U0MGNKETU
1180;1479819500.000121;Malaegor;tomorrow i'll have to take a day off;2;1479819500U2D54KATU
1181;1479812961.00012;Vaerys;Hey sorry guys, I have to run home. The Internet guys were supposed to come today and the person I gave the key to my home baled on me. So I will quickly rush home and keep working from there.;1;1479812961U0PLNK7EK
1182;1479802012.000119;Caenraenos;Hey there, update: I will be later than 10 because of meeting handover telcos today morning;1;1479802012U035AASB8
1183;1479795822.000118;Galeris;Hya everyone, I’ll be in HO today as i haven’t fully recovered yet, but headache seem to be gone so should be able to work normally :slightly_smiling_face:;3;1479795822U036SKV77
1184;1479759936.000117;Caenraenos;Staying in the hospital with my daughter (she has diabetes). Will be in the office around 10;4;1479759936U035AASB8
1185;1479727001.000116;Caenraenos;Hey everyone, I need to leave the office at 1300 due to a medical urgency in the family (nothing directly life-threatening). I should be available most of the time by phone should anything come up.;4;1479727001U035AASB8
1186;1479709405.0001152;Galeris;I’ll be in HO today, got a cold on the weekend, bit better today but still on tea and meds;3;1479709405U036SKV77
1187;1479482141.000114;Taegarys;I am having a day off on monday and will be on HO on tuesday.;2;1479482141U25T408CS
1188;1479454373.000113;Overton;I’m working from home this morning and I’m off in the afternoon.;3;1479454373U0PSDKXHR
1189;1479453554.0001118;Eliar;I'm in Zurich this afternoon for a MailChimp-Training with MoonInc;6;1479453554U0A8NPHRD
1190;1479414544.0001106;Drevyn;Several Meetings tomorrow. Probably back later in the afternoon for the Gin!;6;1479414544U035B8PRU
1191;1479397847.00011;Balaemar;tomorrow is my scheduled day off. have a nice weekend and cu on monday;2;1479397847U035FRUCY
1192;1479386619.000109;Caenraenos;That's absolutely fine, <@U0CNKFT0A>!;8;1479386619U035AASB8
1193;1479383235.000108;Braddock;I expected to be mobile again by next Monday. However, unless this weekend a fairy flies into my house and waves her magic wand, it will be more than a challenge to travel and follow the daily routine at the office. Therefore I request to do home office more than usual, only as long as necessary. It goes without saying that I’ll be in the office when work or scheduled meetings require my presents.;5;1479383235U0CNKFT0A
1194;1479370565.000107;Myke;As planned, I'm on HO today;3;1479370565U0MGNKETU
1195;1479367753.000106;Torerne;I will be at a meeting in zurich this afternoon and tomorrow I have a day off;6;1479367753U035FRZHY
1196;1479366831.0001054;Mamon;I will come to the office around 11 today;1;1479366831U27727KK8
1197;1479332732.000104;Celtheon;I’ll be on holiday on Thursday and Friday. See you next week!;2;1479332732U1RLS54MB
1198;1479331700.000103;Olmomir;:santa: <@U1D7Q9J8M>;8;1479331700U0CN3AKDL
1199;1479331647.000102;Vaerys;Fishere to you <@U1D7Q9J8M> :slightly_smiling_face:;8;1479331647U0PLNK7EK
1200;1479331607.000101;Darnor;I will be off for repetition course and holidays until the 27th of December. I wish you all a very successful end of the year and happy Xmas :slightly_smiling_face:;8;1479331607U1D7Q9J8M
1201;1479313023.0001;Myke;I’ll be doing HO tomorrow too;3;1479313023U0MGNKETU
1202;1479298155.000099;Taegarys;I’ll be doing HO tomorrow;3;1479298155U25T408CS
1203;1479282525.000098;Darnor;I'm running a littlw late. Will be in the Office in about 20min;1;1479282525U1D7Q9J8M
1204;1479277546.000097;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1479277546U0K4J0613
1205;1479194631.000096;Myke;I'll be about 40 min late. Missed my train this morning.;1;1479194631U0MGNKETU
1206;1479140207.000094;Maehagar;as written on 31/10, I'll be off tomorrow afternoon;2;1479140207U278DLL2D
1207;1478848656.000093;Myke;I'm at HO working on SEO optimisation CR ;3;1478848656U0MGNKETU
1208;1478795960.000092;Myke;I’ll be doing HO toorrow;3;1478795960U0MGNKETU
1209;1478777649.000091;Darnor;I will be in HO office tomorrow morning until app 10am due to a key handover. ;3;1478777649U1D7Q9J8M
1210;1478763524.0000901;Gaelralis;my sbahn is delayed. i ll come a bit after 9:00;1;1478763524U0HLAK1T6
1211;1478761224.0000892;Balaemar;I am in HO today;3;1478761224U035FRUCY
1212;1478759137.000088;Taegarys;I’ll be arriving a little later this morning, i have to see a pharmacist at 8am.;4;1478759137U25T408CS
1213;1478699008.000087;Balaemar;tomorrow i am in HO. I will be off around 9 for around 30min to bring my car into the garage - i still driving on summer tires :grimacing:;3;1478699008U035FRUCY
1214;1478677353.0000858;Myke;Today I'm doing HO;3;1478677353U0MGNKETU
1215;1478675453.0000849;Jaereron;Bruce is late because of the train... again ;1;1478675453U035G5WMS
1216;1478668630.000084;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1478668630U0K4J0613
1217;1478623207.000083;Ryswell;Tomorrow I will be all day at the Programmatic Advertising Day 2016 in Zürich;1;1478623207U2777Q7E3
1218;1478622223.000082;Myke;I'm doing HO tomorrow;3;1478622223U0MGNKETU
1219;1478594317.000081;Vaerys;My insurance appointment in the evening got bumped from 7pm to 4pm, so I will leave at 3:30pm today and be off between 3:30pm - 4:30pm and then continue working again after 4:30pm;1;1478594317U0PLNK7EK
1220;1478593868.00008;Baegar;As mentioned on the daily: I'm going to have a day off tomorrow (wednesday, november 9th).;2;1478593868U035J4RG4
1221;1478593511.000079;Taegarys;I’ll be doing HO tomorrow and will be off as of 2pm.;3;1478593511U25T408CS
1222;1478264493.000078;Celtaris;I will have to leave a little earlier today, but will be in HO later.;3;1478264493U2Q4H6S4E
1223;1478245457.000077;Myke;As mentioned, HO today as well;3;1478245457U0MGNKETU
1224;1478240986.000076;Balaemar;As anounced yesterday I am in HO today and I will be off at 15:45;3;1478240986U035FRUCY
1225;1478188600.000075;Vaerys;HO for me as well tomorrow, working on Invoice Blueprints;3;1478188600U0PLNK7EK
1226;1478188398.000074;Myke;i have arranged for HO tomorrow;3;1478188398U0MGNKETU
1227;1478188258.000073;Malaegor;monday afternoon i'll have to be at home to have the kitchen hood changed;1;1478188258U2D54KATU
1228;1478179409.000072;Balaemar;On fiiday (tomorrow) I am in HO and be off at 15:45 because I have to travel to freiburg for a whiskey tasting :sunglasses:;3;1478179409U035FRUCY
1229;1478164532.000071;Eliar;I will be in Zurich this afternoon for a Meeting with MomoLtd;6;1478164532U0A8NPHRD
1230;1478164373.0000699;Taegarys;I am with Stadthteater Langenthal this morning and later at HO.;6;1478164373U25T408CS
1231;1478075432.000069;Styrund;If possible, I will be in HomeOffice tomorrow (thursday) morning and friday afternoon;3;1478075432U036U40UC
1232;1478071099.000068;Braddock;I might run 5 minutes late. ;1;1478071099U0CNKFT0A
1233;1478068956.000067;Vaerys;And I am back today :) ;7;1478068956U0PLNK7EK
1234;1478066328.000066;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1478066328U0K4J0613
1235;1478022890.000065;Olmomir;I will be doing HO tomorrow because I expect a package to be delivered and need to be present. I will be working on the visuals for the new Maryland website.;3;1478022890U0CN3AKDL
1236;1478015517.0000641;Drevyn;I will be at the office around 9.30.;1;1478015517U035B8PRU
1237;1478011615.0000632;Taegarys;I’ll be doing HO tomorrow.;3;1478011615U25T408CS
1238;1478000568.000062;Myke;I’m feeling unwell so I’m heading home before I feel worse. Will continue to work from home and tomorrow I am doing HO.;5;1478000568U0MGNKETU
1239;1477928345.000061;Taegarys;I’ve got to leave a little earlier today, as i have to issue a new passport in aarau at 6.30pm;1;1477928345U25T408CS
1240;1477926250.0000598;Maehagar;Tuesday, 15 Nov I have to pick my girlfriend at the airport in the afternoon, so I won't be available after lunch;1;1477926250U278DLL2D
1241;1477926063.000059;Braddock;Wednesday at 10:30, I’ve a doctors appointment.;4;1477926063U0CNKFT0A
1242;1477921676.000058;Celtaris;I will have to leave a little earlier today and will be in HO a bit later in the evening.;3;1477921676U2Q4H6S4E
1243;1477647265.000057;Overton;Will have to leave a few minutes earlier today, because I got a physio appointment at 5pm.;3;1477647265U0PSDKXHR
1244;1477640319.000055;Darnor;Today i have half a day off (afternoon);2;1477640319U1D7Q9J8M
1245;1477640124.000054;Balaemar;I have to leave on 4pm for an dentist appointment;4;1477640124U035FRUCY
1246;1477584777.000053;Mamon;I am on short vacation between 28.10 (tomorrow) and 01.11 (Tuesday next week).;2;1477584777U27727KK8
1247;1477583327.000052;Caenraenos;thankyou <@U0MGNKETU> !;8;1477583327U035AASB8
1248;1477580281.000051;Myke;i’m performing an update on 2 websites (production) from 11pm to 6am tonight. I’ll be home catching some rest tomorrow and perhaps work on the proposal for logging/alert feature for ACME.;1;1477580281U0MGNKETU
1249;1477567905.00005;Maehagar;I will come at ~11.00 tomorrow: I have to meet the homeowner to receive the keys for the apartment;1;1477567905U278DLL2D
1250;1477549104.000049;Styrund;i will be in the home office tomorrow (friday) afternoon;3;1477549104U036U40UC
1251;1477467303.0000482;Torerne;I have half a day off tomorrow afternoon.;2;1477467303U035FRZHY
1252;1477465948.000047;Braddock;It takes longer than expected at the optician caused by a mixup on their side. I come asap to the office after solving this issue. ;4;1477465948U0CNKFT0A
1253;1477463793.000046;Myke;Fishere for me, HO today;3;1477463793U0MGNKETU
1254;1477462774.0000448;Darnor;  As announced yesterday I'm in HO today. ;3;1477462774U1D7Q9J8M
1255;1477461726.0000439;Jaereron;My train is delayed ;1;1477461726U035G5WMS
1256;1477458763.000043;Joragni;Today is my scheduled day off. See you again on Thursday.;2;1477458763U0K4J0613
1257;1477408312.000042;Myke;I’m on HO tomorrow too;3;1477408312U0MGNKETU
1258;1477405050.000041;Baegar;As mentioned on the daily: I have a day off tomorrow.;2;1477405050U035J4RG4
1259;1477403648.00004;Darnor;HO as well.;3;1477403648U1D7Q9J8M
1260;1477403347.000039;Taegarys;I am on HO tomorrow.;3;1477403347U25T408CS
1261;1477299575.0000381;Styrund;i’d have to leave a little bit early today… 16.30 to get my second FSME-Vaccination;4;1477299575U036U40UC
1262;1477044233.000037;Balaemar;Next week I am on the WebTech-Conf in Munich from Mo-We. See you on Thursday;6;1477044233U035FRUCY
1263;1477000574.000036;Braddock;There is a problem with the hot water boiler. The owner of the house is checking it Friday morning and I’ve to stay at home for that. I will be in the office in the afternoon.;1;1477000574U0CNKFT0A
1264;1476955004.000035;Taegarys;I’ll be having a day off tomorrow and will be available again on monday.;2;1476955004U25T408CS
1265;1476946266.000034;Darnor;I am running late. Will be in the office 9:30am;1;1476946266U1D7Q9J8M
1266;1476890691.000033;Braddock;I will be 30 minutes later in the office tomorrow. I’ve to exchange my drivers license.;1;1476890691U0CNKFT0A
1267;1476889076.000032;Myke;I will be doing HO tomorrow.;3;1476889076U0MGNKETU
